dag_id,task_id,task_type,dag_submit_ms,task_ready_ms,scheduled_ms,start_ms,finish_ms,tier,datacenter_id,vm_id,duration_ms,length_mi,proj_edge_sec,proj_cloud_sec,input_bytes,output_bytes,gpu_mem_mb,gpu_util,queue_wait_ms,net_propagation_ms,net_tx_ms,net_total_ms
dag_b324a229d09d4945,vae_encode_b5fb7a8f,vae_encode,1037760,1037760.00,91519699.10,91519700.52,91763880.13,1,9,6,610.44,244174,244.174,0.610,924554262,92455426,1763.45,0.41,1.42,-1,-1,0.00
dag_9dd5d398212241f0,vae_encode_d2c340e1,vae_encode,1041975,1041975.00,91763880.13,91763881.56,91886452.18,1,12,12,306.41,122565,122.565,0.306,593562351,59356235,1132.13,0.85,1.43,-1,-1,0.00
dag_286d05759be44411,vae_encode_6eab7b74,vae_encode,1043174,1043174.00,91886452.18,91886453.60,92080791.22,1,10,8,485.84,194336,194.336,0.486,1022776842,102277684,1950.79,0.84,1.42,-1,-1,0.00
dag_8b5dc6cfe8d74432,vae_encode_02a901aa,vae_encode,1049598,1049598.00,92080791.22,92080861.36,92081461.89,2,1000,16,526.26,210504,210.504,0.526,676833492,67683349,1290.96,0.65,70.14,-1,-1,0.00
dag_5636ffdb967140f0,vae_encode_a3859c93,vae_encode,1054526,1054526.00,92081461.89,92081463.32,92240975.94,1,13,14,398.77,159507,159.507,0.399,894611305,89461130,1706.34,0.89,1.43,-1,-1,0.00
dag_85fc3d355432433a,lora_load_9eed455a,lora_load,1054771,1054771.00,92240975.94,92241045.79,92245236.85,2,1000,16,4117.15,1646860,1646.860,4.117,1148892447,114889244,2191.34,0.90,69.85,-1,-1,0.00
dag_1496e0329d2643b6,lora_load_90399859,lora_load,1055457,1055457.00,92245236.85,92245238.28,93475186.89,1,9,6,3074.87,1229947,1229.947,3.075,1119980861,111998086,2136.19,0.66,1.43,-1,-1,0.00
dag_f21a6fe45dfb436d,lora_load_d19e590f,lora_load,1060649,1060649.00,93475186.89,93475188.32,94869994.94,1,13,14,3487.00,1394801,1394.801,3.487,756255303,75625530,1442.44,0.55,1.42,-1,-1,0.00
dag_afd0c4707d864922,vae_encode_04ba286c,vae_encode,1062661,1062661.00,94869994.94,94869996.36,95107263.98,1,10,8,593.16,237262,237.262,0.593,840350314,84035031,1602.84,0.56,1.42,-1,-1,0.00
dag_64b7f8e6574f4534,lora_load_5626166a,lora_load,1067884,1067884.00,95107263.98,95107334.12,95110345.55,2,1000,16,2937.16,1174862,1174.862,2.937,1139215686,113921568,2172.88,0.49,70.14,-1,-1,0.00
dag_f5dc3d4705ed4db3,vae_encode_f9610a09,vae_encode,1068337,1068337.00,95110345.55,95110346.97,95320648.59,1,7,2,525.74,210296,210.296,0.526,1124243908,112424390,2144.33,0.60,1.43,-1,-1,0.00
dag_e7f67871289a4a5c,vae_encode_9c9e9752,vae_encode,1079541,1079541.00,95320648.59,95320650.02,95524464.64,1,9,6,509.52,203809,203.809,0.510,638725939,63872593,1218.27,0.64,1.43,-1,-1,0.00
dag_6372ed59e2a24f1e,vae_encode_3779994e,vae_encode,1094046,1094046.00,95524464.64,95524466.06,95745527.68,1,8,4,552.64,221056,221.056,0.553,996996807,99699680,1901.62,0.59,1.42,-1,-1,0.00
dag_facde6705147435e,vae_encode_f70ce603,vae_encode,1094225,1094225.00,95745527.68,95745597.81,95746179.88,2,1000,16,507.79,203114,203.114,0.508,1184904827,118490482,2260.03,0.90,70.14,-1,-1,0.00
dag_0265a9108ba94bd3,vae_encode_cf12a6c1,vae_encode,1097246,1097246.00,95746179.88,95746181.30,95952124.92,1,7,2,514.85,205938,205.938,0.515,975477171,97547717,1860.58,0.42,1.43,-1,-1,0.00
dag_0717d4420bc1467b,vae_encode_2b9f6863,vae_encode,1102856,1102856.00,95952124.92,95952126.34,96105011.96,1,12,12,382.20,152880,152.880,0.382,782563446,78256344,1492.62,0.67,1.42,-1,-1,0.00
dag_b182101adc3c4b68,vae_encode_6bfe7d92,vae_encode,1134721,1134721.00,96105011.96,96105013.39,96266958.01,1,9,6,404.85,161939,161.939,0.405,917609692,91760969,1750.20,0.95,1.43,-1,-1,0.00
dag_9566539606504353,lora_load_3a3336bc,lora_load,1141698,1141698.00,96266958.01,96266959.43,98816428.03,1,10,8,6373.66,2549463,2549.463,6.374,1009996785,100999678,1926.42,0.64,1.42,-1,-1,0.00
dag_c6629ce359c34f0a,lora_load_2a10f414,lora_load,1144239,1144239.00,98816428.03,98816429.46,100224212.08,1,11,10,3519.44,1407777,1407.777,3.519,928696077,92869607,1771.35,0.73,1.42,-1,-1,0.00
dag_8537fc667647461f,vae_encode_aefc2bd8,vae_encode,1149236,1149236.00,100224212.08,100224213.49,100471029.10,1,7,2,617.03,246810,246.810,0.617,1182686534,118268653,2255.80,0.70,1.42,-1,-1,0.00
dag_95a43f742ef04247,vae_encode_267269fe,vae_encode,1161014,1161014.00,100471029.10,100471030.52,100705591.14,1,8,4,586.39,234555,234.555,0.586,1396639286,139663928,2663.88,0.82,1.42,-1,-1,0.00
dag_d49baea59f2a42e5,vae_encode_d6e2a30b,vae_encode,1176848,1176848.00,100705591.14,100705592.56,100925111.18,1,12,12,548.78,219513,219.513,0.549,981995551,98199555,1873.01,0.57,1.43,-1,-1,0.00
dag_9a849a2426c04c65,lora_load_abfa48d2,lora_load,1180835,1180835.00,100925111.18,100925112.61,103564866.23,1,7,2,6599.37,2639748,2639.748,6.599,953896729,95389672,1819.41,0.93,1.43,-1,-1,0.00
dag_09e42926576f47ea,vae_encode_22ab1951,vae_encode,1194881,1194881.00,103564866.23,103564867.65,103764706.27,1,11,10,499.58,199833,199.833,0.500,793068121,79306812,1512.66,0.93,1.43,-1,-1,0.00
dag_9e6d1423f6c34212,vae_encode_87878933,vae_encode,1198645,1198645.00,103764706.27,103764776.48,103765255.35,2,1000,16,404.50,161798,161.798,0.404,680537570,68053757,1298.02,0.77,70.21,-1,-1,0.00
dag_32b725c54fd444e6,vae_encode_147452f9,vae_encode,1199834,1199834.00,103765255.35,103765256.77,103965683.39,1,8,4,501.05,200421,200.421,0.501,831914880,83191488,1586.75,0.87,1.42,-1,-1,0.00
dag_1025eea784e34263,lora_load_06b02572,lora_load,1201409,1201409.00,103965683.39,103965684.81,105845344.44,1,11,10,4699.15,1879658,1879.658,4.699,1023006605,102300660,1951.23,0.89,1.43,-1,-1,0.00
dag_06e0cce9e6a74fb3,vae_encode_a19b80d9,vae_encode,1208318,1208318.00,105845344.44,105845345.86,106049885.48,1,10,8,511.34,204534,204.534,0.511,1020608748,102060874,1946.66,0.45,1.43,-1,-1,0.00
dag_a46278d55ed744fd,base_model_load_e6df7e03,base_model_load,1209098,1209098.00,106049885.48,106049886.89,112911539.50,1,8,4,17154.12,6861647,6861.647,17.154,5785481504,578548150,11034.93,0.76,1.42,-1,-1,0.00
dag_db56755e1b3c4b28,base_model_load_5ca6831f,base_model_load,1213096,1213096.00,112911539.50,112911540.92,116181188.54,1,7,2,8174.11,3269642,3269.642,8.174,3058295617,305829561,5833.24,0.89,1.42,-1,-1,0.00
dag_85988ae49a66475c,vae_encode_54430e29,vae_encode,1215802,1215802.00,116181188.54,116181189.97,116306499.59,1,10,8,313.26,125304,125.304,0.313,725750282,72575028,1384.26,0.69,1.43,-1,-1,0.00
dag_94aaf1a03922442a,vae_encode_44d0b394,vae_encode,1219111,1219111.00,116306499.59,116306501.01,116451224.63,1,12,12,361.80,144718,144.718,0.362,819006073,81900607,1562.13,0.54,1.43,-1,-1,0.00
dag_f1f996882d6e4eda,vae_encode_41cae1ce,vae_encode,1245753,1245753.00,116451224.63,116451226.06,116638214.68,1,13,14,467.46,186983,186.983,0.467,962795818,96279581,1836.39,0.80,1.43,-1,-1,0.00
dag_237a20d0d48f4b11,vae_encode_7ae03945,vae_encode,1255538,1255538.00,116638214.68,116638216.10,116804126.72,1,8,4,414.76,165905,165.905,0.415,1103774675,110377467,2105.28,0.83,1.43,-1,-1,0.00
dag_1475317db18046e6,vae_encode_e3e358ec,vae_encode,1267128,1267128.00,116804126.72,116804128.14,116951003.75,1,7,2,367.18,146870,146.870,0.367,1546426950,154642695,2949.58,0.75,1.42,-1,-1,0.00
dag_c603762eb8da453a,vae_encode_63f50d4a,vae_encode,1269256,1269256.00,116951003.75,116951005.17,117101772.79,1,13,14,376.91,150762,150.762,0.377,1020414188,102041418,1946.29,0.93,1.43,-1,-1,0.00
dag_aff07d33721f474b,vae_encode_35afc125,vae_encode,1272064,1272064.00,117101772.79,117101774.21,117239774.81,1,8,4,344.99,137995,137.995,0.345,1415697881,141569788,2700.23,0.63,1.42,-1,-1,0.00
dag_844858a6da45436d,vae_encode_431ae65c,vae_encode,1286821,1286821.00,117239774.81,117239776.24,117487857.85,1,9,6,620.19,248076,248.076,0.620,942152493,94215249,1797.01,0.66,1.42,-1,-1,0.00
dag_eb7b2af57c774e13,vae_encode_e0a10075,vae_encode,1290326,1290326.00,117487857.85,117487859.28,117681357.90,1,10,8,483.74,193497,193.497,0.484,1202659805,120265980,2293.89,0.51,1.43,-1,-1,0.00
dag_1c54a5b44d224d52,vae_encode_d49c8bed,vae_encode,1298492,1298492.00,117681357.90,117681359.32,117929521.94,1,8,4,620.39,248157,248.157,0.620,1459690490,145969049,2784.14,0.64,1.43,-1,-1,0.00
dag_f48a15ea8715488c,vae_encode_c85607ca,vae_encode,1303290,1303290.00,117929521.94,117929523.37,118085702.99,1,8,4,390.45,156178,156.178,0.390,1042547791,104254779,1988.50,0.82,1.43,-1,-1,0.00
dag_29eeca0af7fa478a,vae_encode_9ad6017f,vae_encode,1303746,1303746.00,118085702.99,118085704.41,118247246.03,1,11,10,403.84,161536,161.536,0.404,772518366,77251836,1473.46,0.93,1.43,-1,-1,0.00
dag_04fedb19b95c4ef0,vae_encode_ea2ef42a,vae_encode,1309826,1309826.00,118247246.03,118247247.46,118393986.08,1,11,10,366.84,146737,146.737,0.367,1233990673,123399067,2353.65,0.53,1.43,-1,-1,0.00
dag_538e8774249d47c8,vae_encode_fb7a34e0,vae_encode,1311060,1311060.00,118393986.08,118393987.50,118565154.12,1,8,4,427.90,171161,171.161,0.428,1153146514,115314651,2199.45,0.65,1.42,-1,-1,0.00
dag_375b8fc91f5e4d99,vae_encode_69ab2955,vae_encode,1320618,1320618.00,118565154.12,118565155.54,118722643.16,1,12,12,393.71,157482,157.482,0.394,1143195285,114319528,2180.47,0.46,1.43,-1,-1,0.00
dag_0103e1addc524532,vae_encode_ee2f8a1a,vae_encode,1321733,1321733.00,118722643.16,118722644.59,118936583.21,1,8,4,534.84,213937,213.937,0.535,1278382628,127838262,2438.32,0.63,1.43,-1,-1,0.00
dag_a17169afd05e41fc,vae_encode_ed0f2adf,vae_encode,1322626,1322626.00,118936583.21,118936584.63,119139878.25,1,8,4,508.22,203288,203.288,0.508,1286446518,128644651,2453.70,0.44,1.42,-1,-1,0.00
dag_030cc90bc1354a51,vae_encode_fea9ce05,vae_encode,1323456,1323456.00,119139878.25,119139879.67,119294309.29,1,11,10,386.07,154428,154.428,0.386,1030250042,103025004,1965.05,0.48,1.43,-1,-1,0.00
dag_67d4581953264497,lora_load_2fe0bbde,lora_load,1330838,1330838.00,119294309.29,119294310.71,121165062.33,1,6,0,4676.87,1870746,1870.746,4.677,779571211,77957121,1486.91,0.88,1.42,-1,-1,0.00
dag_20f05ccaff914b3f,vae_encode_7a2a0a5a,vae_encode,1333404,1333404.00,121165062.33,121165063.76,121360961.37,1,6,0,489.73,195892,195.892,0.490,869828090,86982809,1659.07,0.70,1.42,-1,-1,0.00
dag_3d80587c163c47c7,vae_encode_737c323f,vae_encode,1337001,1337001.00,121360961.37,121360962.79,121532833.39,1,13,14,429.66,171865,171.865,0.430,775668530,77566853,1479.47,0.48,1.42,-1,-1,0.00
dag_dd389762c1e844b8,vae_encode_87111dc5,vae_encode,1345365,1345365.00,121532833.39,121532834.81,121779154.42,1,11,10,615.79,246314,246.314,0.616,1283489918,128348991,2448.06,0.70,1.42,-1,-1,0.00
dag_1db7c55beb2a43ba,vae_encode_f1d17e74,vae_encode,1362877,1362877.00,121779154.42,121779155.84,121922595.46,1,10,8,358.59,143434,143.434,0.359,1163006963,116300696,2218.26,0.74,1.43,-1,-1,0.00
dag_af2744c4fc694ce2,base_model_load_78b4903f,base_model_load,1364841,1364841.00,121922595.46,121922596.89,122287402.51,1,10,8,912.00,364800,364.800,0.912,3634888348,363488834,6933.00,0.58,1.43,-1,-1,0.00
dag_0181f5d95b1d4b74,vae_encode_26359b0d,vae_encode,1369242,1369242.00,122287402.51,122287403.93,122571002.55,1,13,14,708.98,283593,283.593,0.709,1347288240,134728824,2569.75,0.75,1.43,-1,-1,0.00
dag_7a354f2aafeb4af8,vae_encode_1ffee3a2,vae_encode,1383347,1383347.00,122571002.55,122571003.98,122740717.60,1,8,4,424.28,169712,169.712,0.424,859059486,85905948,1638.53,0.57,1.43,-1,-1,0.00
dag_8a0cf3da65264955,base_model_load_df1b5e9f,base_model_load,1389077,1389077.00,122740717.60,122740719.02,127759337.64,1,10,8,12546.53,5018613,5018.613,12.547,3540565211,354056521,6753.09,0.54,1.42,-1,-1,0.00
dag_13ffa2396c6e4774,vae_encode_e0f6b328,vae_encode,1389512,1389512.00,127759337.64,127759339.05,127963343.66,1,13,14,510.01,204003,204.003,0.510,1123895710,112389571,2143.66,0.63,1.42,-1,-1,0.00
dag_b554feefda2a455c,vae_encode_d9b00b84,vae_encode,1395563,1395563.00,127963343.66,127963413.87,127964006.54,2,1000,16,518.30,207319,207.319,0.518,1110360282,111036028,2117.84,0.51,70.21,-1,-1,0.00
dag_a86deb4c485045b4,vae_encode_7fb5a6fd,vae_encode,1421910,1421910.00,127964006.54,127964007.97,128138169.59,1,8,4,435.39,174156,174.156,0.435,1169227144,116922714,2230.12,0.85,1.43,-1,-1,0.00
dag_ed37522ac3db4a3f,vae_encode_f5108c5b,vae_encode,1422967,1422967.00,128138169.59,128138171.01,128400935.63,1,8,4,656.90,262759,262.759,0.657,1181619354,118161935,2253.76,0.74,1.42,-1,-1,0.00
dag_f5f216541afd43ae,base_model_load_d838e800,base_model_load,1432650,1432650.00,128400935.63,128400937.06,141093505.67,1,8,4,31731.42,12692567,12692.567,31.731,3900664949,390066494,7439.93,0.79,1.43,-1,-1,0.00
dag_592dd91619774993,vae_encode_ea986891,vae_encode,1435023,1435023.00,141093505.67,141093507.09,141313326.70,1,6,0,549.54,219814,219.814,0.550,1117337163,111733716,2131.15,0.59,1.42,-1,-1,0.00
dag_2ec756b8cf794498,vae_encode_b9c2ea96,vae_encode,1436936,1436936.00,141313326.70,141313397.05,141313956.94,2,1000,16,485.33,194130,194.130,0.485,1122530131,112253013,2141.06,0.54,70.36,-1,-1,0.00
dag_3911e81cc6494e1b,vae_encode_e5ff32ca,vae_encode,1443544,1443544.00,141313956.94,141313958.36,141553008.97,1,10,8,597.61,239045,239.045,0.598,1005789444,100578944,1918.39,0.64,1.42,-1,-1,0.00
dag_78905b1f79264566,vae_encode_0e8fb54d,vae_encode,1447133,1447133.00,141553008.97,141553010.39,141754255.01,1,8,4,503.10,201239,201.239,0.503,1342806126,134280612,2561.20,0.93,1.42,-1,-1,0.00
dag_9948b0e2494145a4,vae_encode_bea5f6a5,vae_encode,1456694,1456694.00,141754255.01,141754256.44,141975620.06,1,13,14,553.40,221358,221.358,0.553,1480618190,148061819,2824.06,0.62,1.43,-1,-1,0.00
dag_d81d7affad004e72,vae_encode_b2752f29,vae_encode,1464476,1464476.00,141975620.06,141975621.48,142247207.09,1,8,4,678.95,271580,271.580,0.679,1440954298,144095429,2748.40,0.52,1.42,-1,-1,0.00
dag_61853ec34c054191,vae_encode_3636b066,vae_encode,1469772,1469772.00,142247207.09,142247208.51,142528169.12,1,11,10,702.39,280955,280.955,0.702,668655247,66865524,1275.36,0.86,1.42,-1,-1,0.00
dag_bf9da237d22c409a,vae_encode_cff96c9f,vae_encode,1475936,1475936.00,142528169.12,142528170.54,142762311.17,1,10,8,585.35,234139,234.139,0.585,1097757366,109775736,2093.81,0.92,1.43,-1,-1,0.00
dag_4bf71bc4cb6f4c3f,vae_encode_e78a3e90,vae_encode,1481916,1481916.00,142762311.17,142762312.59,142948427.22,1,10,8,465.27,186109,186.109,0.465,1112751651,111275165,2122.41,0.93,1.43,-1,-1,0.00
dag_92bfbdb75499423f,lora_load_55c4b628,lora_load,1496703,1496703.00,142948427.22,142948428.64,145158472.25,1,11,10,5525.10,2210038,2210.038,5.525,890407633,89040763,1698.32,0.65,1.42,-1,-1,0.00
dag_b9473cfc820c4af2,vae_encode_72fea088,vae_encode,1499197,1499197.00,145158472.25,145158473.67,145400730.28,1,13,14,605.63,242251,242.251,0.606,652682459,65268245,1244.89,0.85,1.42,-1,-1,0.00
